"","CL=F.Adjusted"
"1292",100.73999786377
"1293",101.800003051758
"1294",102.309997558594
"1295",103.23999786377
"1296",105.839996337891
"1297",106.279998779297
"1298",107.830001831055
"1299",109.769996643066
"1300",108.559997558594
"1301",106.550003051758
"1302",107.069999694824
"1303",108.839996337891
"1304",106.699996948242
"1305",106.720001220703
"1306",104.699996948242
"1307",106.160003662109
"1308",106.580001831055
"1309",107.400001525879
"1310",106.339996337891
"1311",106.709999084473
"1312",105.430000305176
"1313",105.110000610352
"1314",107.059997558594
"1315",108.089996337891
"1316",105.610000610352
"1317",107.269996643066
"1318",105.349998474121
"1319",106.870002746582
"1320",107.029998779297
"1321",107.330001831055
"1322",105.410003662109
"1323",102.779998779297
"1324",103.019996643066
"1325",105.230003356934
"1326",104.01000213623
"1327",101.470001220703
"1328",103.309997558594
"1329",102.459999084473
"1330",101.019996643066
"1331",102.699996948242
"1332",103.639999389648
"1333",102.830001831055
"1334",102.930000305176
"1335",104.199996948242
"1336",102.669998168945
"1337",102.269996643066
"1338",103.050003051758
"1339",103.110000610352
"1340",103.550003051758
"1341",104.120002746582
"1342",104.550003051758
"1343",104.930000305176
"1344",104.870002746582
"1345",106.160003662109
"1346",105.220001220703
"1347",102.540000915527
"1348",98.4899978637695
"1349",97.9400024414062
"1350",97.0100021362305
"1351",96.8099975585938
"1352",97.0800018310547
"1353",96.129997253418
"1354",94.7799987792969
"1355",93.9800033569336
"1356",92.8099975585938
"1357",92.5599975585938
"1358",91.4800033569336
"1359",92.5699996948242
"1360",91.6600036621094
"1361",89.9000015258789
"1362",90.6600036621094
"1363",90.8600006103516
"1364",90.7600021362305
"1365",87.8199996948242
"1366",86.5299987792969
"1367",83.2300033569336
"1368",83.9800033569336
"1369",84.2900009155273
"1370",85.0199966430664
"1371",84.8199996948242
"1372",84.0999984741211
"1373",82.6999969482422
"1374",83.3199996948242
"1375",82.620002746582
"1376",83.9100036621094
"1377",84.0299987792969
"1378",83.2699966430664
"1379",84.0299987792969
"1380",81.8000030517578
"1381",78.1999969482422
"1382",79.7600021362305
"1383",79.2099990844727
"1384",79.3600006103516
"1385",80.2099990844727
"1386",77.6900024414062
"1387",84.9599990844727
"1388",83.75
"1389",87.6600036621094
"1390",87.2200012207031
"1391",84.4499969482422
"1392",85.9899978637695
"1393",83.9100036621094
"1394",85.8099975585938
"1395",86.0800018310547
"1396",87.0999984741211
"1397",88.4300003051758
"1398",89.2200012207031
"1399",89.870002746582
"1400",92.6600036621094
"1401",91.4400024414062
"1402",88.1399993896484
"1403",88.5
"1404",88.9700012207031
"1405",89.3899993896484
"1406",90.129997253418
"1407",89.7799987792969
"1408",88.0599975585938
"1409",88.9100036621094
"1410",87.129997253418
"1411",91.4000015258789
"1412",92.1999969482422
"1413",93.6699981689453
"1414",93.3499984741211
"1415",93.3600006103516
"1416",92.870002746582
"1417",92.7300033569336
"1418",93.4300003051758
"1419",94.3300018310547
"1420",95.5999984741211
"1421",96.0100021362305
"1422",95.9700012207031
"1423",96.6800003051758
"1424",97.2600021362305
"1425",96.2699966430664
"1426",96.1500015258789
"1427",95.4700012207031
"1428",96.3300018310547
"1429",95.4899978637695
"1430",94.620002746582
"1431",96.4700012207031
"1432",95.3000030517578
"1433",95.3600006103516
"1434",95.5299987792969
"1435",96.4199981689453
"1436",96.5400009155273
"1437",97.1699981689453
"1438",97.0100021362305
"1439",98.3099975585938
"1440",99
"1441",96.620002746582
"1442",95.2900009155273
"1443",91.9800033569336
"1444",91.870002746582
"1445",92.8899993896484
"1446",91.9300003051758
"1447",91.370002746582
"1448",89.9800033569336
"1449",91.8499984741211
"1450",92.1900024414062
"1451",92.4800033569336
"1452",91.8899993896484
"1453",88.1399993896484
"1454",91.7099990844727
"1455",89.879997253418
"1456",89.3300018310547
"1457",92.3899993896484
"1458",91.25
"1459",92.0699996948242
"1460",91.8600006103516
"1461",91.8499984741211
"1462",92.0899963378906
"1463",92.120002746582
"1464",92.0999984741211
"1465",90.0500030517578
"1466",88.7300033569336
"1467",86.6699981689453
"1468",85.7300033569336
"1469",86.0500030517578
"1470",86.2799987792969
"1471",86.2399978637695
"1472",87.0899963378906
"1473",84.8600006103516
"1474",85.6500015258789
"1475",88.7099990844727
"1476",84.4400024414062
"1477",85.0899963378906
"1478",86.0699996948242
"1479",85.5699996948242
"1480",85.379997253418
"1481",86.3199996948242
"1482",85.4499969482422
"1483",86.6699981689453
"1484",89.2799987792969
"1485",86.75
"1486",87.379997253418
"1487",88.2799987792969
"1488",87.7399978637695
"1489",87.1800003051758
"1490",86.4899978637695
"1491",88.0699996948242
"1492",88.9100036621094
"1493",89.0899963378906
"1494",88.5
"1495",87.879997253418
"1496",86.2600021362305
"1497",85.9300003051758
"1498",85.5599975585938
"1499",85.7900009155273
"1500",86.7699966430664
"1501",85.8899993896484
"1502",86.7300033569336
"1503",87.1999969482422
"1504",87.9300003051758
"1505",89.5100021362305
"1506",90.129997253418
"1507",88.6600036621094
"1508",88.6100006103516
"1509",90.9800033569336
"1510",90.870002746582
"1511",90.8000030517578
"1512",91.8199996948242
"1513",93.120002746582
"1514",92.9199981689453
"1515",93.0899963378906
"1516",93.1900024414062
"1517",93.1500015258789
"1518",93.0999984741211
"1519",93.8199996948242
"1520",93.5599975585938
"1521",94.1399993896484
"1522",93.2799987792969
"1523",94.2399978637695
"1524",95.4899978637695
"1525",95.5599975585938
"1526",96.2399978637695
"1527",95.2300033569336
"1528",95.9499969482422
"1529",95.879997253418
"1530",96.4400024414062
"1531",97.5699996948242
"1532",97.9400024414062
"1533",97.4899978637695
"1534",97.7699966430664
"1535",96.1699981689453
"1536",96.6399993896484
"1537",96.620002746582
"1538",95.8300018310547
"1539",95.7200012207031
"1540",97.0299987792969
"1541",97.5100021362305
"1542",97.0100021362305
"1543",97.3099975585938
"1544",95.8600006103516
"1545",96.6600036621094
"1546",94.4599990844727
"1547",92.8399963378906
"1548",93.129997253418
"1549",93.1100006103516
"1550",92.629997253418
"1551",92.7600021362305
"1552",92.0500030517578
"1553",90.6800003051758
"1554",90.120002746582
"1555",90.8199996948242
"1556",90.4300003051758
"1557",91.5599975585938
"1558",91.9499969482422
"1559",92.0599975585938
"1560",92.5400009155273
"1561",92.5199966430664
"1562",93.0299987792969
"1563",93.4499969482422
"1564",93.7399978637695
"1565",92.1600036621094
"1566",92.9599990844727
"1567",92.4499969482422
"1568",93.7099990844727
"1569",94.8099975585938
"1570",96.3399963378906
"1571",96.5800018310547
"1572",97.2300033569336
"1573",NA
"1574",97.0699996948242
"1575",97.1900024414062
"1576",94.4499969482422
"1577",93.2600021362305
"1578",92.6999969482422
"1579",93.3600006103516
"1580",94.1999969482422
"1581",94.6399993896484
"1582",93.5100021362305
"1583",91.2900009155273
"1584",88.7099990844727
"1585",88.7200012207031
"1586",86.6800003051758
"1587",87.7300033569336
"1588",88.0100021362305
"1589",88.7600021362305
"1590",89.1800003051758
"1591",91.4300003051758
"1592",93.6399993896484
"1593",93
"1594",94.5
"1595",93.4599990844727
"1596",91.0299987792969
"1597",93.9899978637695
"1598",95.6100006103516
"1599",96.1600036621094
"1600",95.620002746582
"1601",96.620002746582
"1602",96.3899993896484
"1603",96.0400009155273
"1604",95.1699981689453
"1605",94.2099990844727
"1606",94.3000030517578
"1607",95.1600036621094
"1608",96.0199966430664
"1609",96.7099990844727
"1610",96.1600036621094
"1611",94.2799987792969
"1612",94.25
"1613",94.1500015258789
"1614",95.0100021362305
"1615",93.129997253418
"1616",93.6100006103516
"1617",91.9700012207031
"1618",93.4499969482422
"1619",93.3099975585938
"1620",93.7399978637695
"1621",94.7600021362305
"1622",96.0299987792969
"1623",95.7699966430664
"1624",95.379997253418
"1625",95.879997253418
"1626",96.6900024414062
"1627",97.8499984741211
"1628",97.7699966430664
"1629",98.4400024414062
"1630",98.2399978637695
"1631",95.4000015258789
"1632",93.6900024414062
"1633",95.1800003051758
"1634",95.3199996948242
"1635",95.5
"1636",97.0500030517578
"1637",96.5599975585938
"1638",97.9899978637695
"1639",99.5999984741211
"1640",101.23999786377
"1641",103.220001220703
"1642",103.139999389648
"1643",103.529998779297
"1644",106.519996643066
"1645",104.910003662109
"1646",105.949996948242
"1647",106.319999694824
"1648",106
"1649",106.480003356934
"1650",108.040000915527
"1651",108.050003051758
"1652",106.910003662109
"1653",107.230003356934
"1654",105.389999389648
"1655",105.48999786377
"1656",104.699996948242
"1657",104.550003051758
"1658",103.080001831055
"1659",105.029998779297
"1660",107.889999389648
"1661",106.940002441406
"1662",106.559997558594
"1663",105.300003051758
"1664",104.370002746582
"1665",103.400001525879
"1666",105.970001220703
"1667",106.110000610352
"1668",106.830001831055
"1669",106.849998474121
"1670",107.330001831055
"1671",107.459999084473
"1672",107.099998474121
"1673",104.970001220703
"1674",103.849998474121
"1675",105.029998779297
"1676",106.419998168945
"1677",105.919998168945
"1678",109.01000213623
"1679",110.099998474121
"1680",108.800003051758
"1681",107.650001525879
"1682",108.540000915527
"1683",107.230003356934
"1684",108.370002746582
"1685",110.529998779297
"1686",109.519996643066
"1687",107.389999389648
"1688",107.559997558594
"1689",108.599998474121
"1690",108.209999084473
"1691",106.589996337891
"1692",105.419998168945
"1693",108.069999694824
"1694",106.389999389648
"1695",104.680000305176
"1696",103.589996337891
"1697",103.129997253418
"1698",102.660003662109
"1699",103.029998779297
"1700",102.870002746582
"1701",102.330001831055
"1702",102.040000915527
"1703",104.099998474121
"1704",103.309997558594
"1705",103.839996337891
"1706",103.029998779297
"1707",103.48999786377
"1708",101.610000610352
"1709",103.01000213623
"1710",102.019996643066
"1711",102.410003662109
"1712",101.209999084473
"1713",102.290000915527
"1714",100.669998168945
"1715",100.809997558594
"1716",99.2200012207031
"1717",97.8000030517578
"1718",96.8600006103516
"1719",97.1100006103516
"1720",97.8499984741211
"1721",98.6800003051758
"1722",98.1999969482422
"1723",96.7699966430664
"1724",96.379997253418
"1725",94.6100006103516
"1726",94.620002746582
"1727",93.370002746582
"1728",94.8000030517578
"1729",94.1999969482422
"1730",94.5999984741211
"1731",95.1399993896484
"1732",93.0400009155273
"1733",93.879997253418
"1734",93.7600021362305
"1735",93.8399963378906
"1736",93.0299987792969
"1737",93.3399963378906
"1738",93.3300018310547
"1739",95.4400024414062
"1740",94.8399963378906
"1741",94.0899963378906
"1742",93.6800003051758
"1743",92.3000030517578
"1744",92.7200012207031
"1745",93.8199996948242
"1746",96.0400009155273
"1747",97.1999969482422
"1748",97.379997253418
"1749",97.6500015258789
"1750",97.3399963378906
"1751",98.5100021362305
"1752",97.4400024414062
"1753",97.5
"1754",96.5999984741211
"1755",97.4800033569336
"1756",97.2200012207031
"1757",97.8000030517578
"1758",98.7699966430664
"1759",99.3199996948242
"1760",98.9100036621094
"1761",99.2200012207031
"1762",99.5500030517578
"1763",100.319999694824
"1764",99.2900009155273
"1765",98.4199981689453
"1766",95.4400024414062
"1767",93.9599990844727
"1768",93.4300003051758
"1769",93.6699981689453
"1770",92.3300018310547
"1771",91.6600036621094
"1772",92.7200012207031
"1773",91.8000030517578
"1774",92.5899963378906
"1775",94.1699981689453
"1776",93.9599990844727
"1777",94.370002746582
"1778",94.9899978637695
"1779",96.7300033569336
"1780",97.3199996948242
"1781",96.6399993896484
"1782",95.7200012207031
"1783",97.4100036621094
"1784",97.3600006103516
"1785",98.2300033569336
"1786",97.4899978637695
"1787",96.4300003051758
"1788",97.1900024414062
"1789",97.379997253418
"1790",97.8399963378906
"1791",99.879997253418
"1792",100.059997558594
"1793",99.9400024414062
"1794",100.370002746582
"1795",100.349998474121
"1796",100.300003051758
"1797",102.430000305176
"1798",103.309997558594
"1799",102.919998168945
"1800",102.199996948242
"1801",102.819999694824
"1802",101.830001831055
"1803",102.589996337891
"1804",102.400001525879
"1805",102.589996337891
"1806",104.919998168945
"1807",103.330001831055
"1808",101.449996948242
"1809",101.559997558594
"1810",102.580001831055
"1811",101.120002746582
"1812",100.029998779297
"1813",97.9899978637695
"1814",98.1999969482422
"1815",98.8899993896484
"1816",98.0800018310547
"1817",99.6999969482422
"1818",100.370002746582
"1819",99.4300003051758
"1820",99.4599990844727
"1821",99.5999984741211
"1822",99.1900024414062
"1823",100.26000213623
"1824",101.279998779297
"1825",101.669998168945
"1826",101.580001831055
"1827",99.7399978637695
"1828",99.620002746582
"1829",100.290000915527
"1830",101.139999389648
"1831",100.440002441406
"1832",102.559997558594
"1833",103.599998474121
"1834",103.400001525879
"1835",103.73999786377
"1836",104.050003051758
"1837",103.75
"1838",103.76000213623
"1839",104.300003051758
"1840",104.370002746582
"1841",102.129997253418
"1842",101.440002441406
"1843",101.940002441406
"1844",100.599998474121
"1845",100.839996337891
"1846",101.279998779297
"1847",99.7399978637695
"1848",99.4199981689453
"1849",99.7600021362305
"1850",99.4800033569336
"1851",99.5
"1852",100.769996643066
"1853",100.26000213623
"1854",99.9899978637695
"1855",100.589996337891
"1856",101.699996948242
"1857",102.370002746582
"1858",101.5
"1859",102.019996643066
"1860",102.610000610352
"1861",102.440002441406
"1862",104.069999694824
"1863",103.73999786377
"1864",104.349998474121
"1865",104.110000610352
"1866",102.720001220703
"1867",103.580001831055
"1868",102.709999084473
"1869",102.470001220703
"1870",102.660003662109
"1871",102.639999389648
"1872",102.480003356934
"1873",102.660003662109
"1874",104.410003662109
"1875",104.349998474121
"1876",104.400001525879
"1877",106.529998779297
"1878",106.910003662109
"1879",106.900001525879
"1880",106.360000610352
"1881",105.970001220703
"1882",106.430000305176
"1883",107.26000213623
"1884",106.169998168945
"1885",106.029998779297
"1886",106.5
"1887",105.839996337891
"1888",105.73999786377
"1889",105.370002746582
"1890",105.339996337891
"1891",104.480003356934
"1892",104.059997558594
"1893",103.529998779297
"1894",103.400001525879
"1895",102.290000915527
"1896",102.930000305176
"1897",100.830001831055
"1898",100.910003662109
"1899",99.9599990844727
"1900",101.199996948242
"1901",103.190002441406
"1902",103.129997253418
"1903",104.589996337891
"1904",104.419998168945
"1905",103.120002746582
"1906",102.069999694824
"1907",102.089996337891
"1908",101.669998168945
"1909",100.970001220703
"1910",100.269996643066
"1911",98.1699981689453
"1912",97.879997253418
"1913",98.2900009155273
"1914",97.379997253418
"1915",96.9199981689453
"1916",97.3399963378906
"1917",97.6500015258789
"1918",98.0800018310547
"1919",97.370002746582
"1920",97.5899963378906
"1921",95.5800018310547
"1922",97.3499984741211
"1923",96.4100036621094
"1924",94.4800033569336
"1925",96.0699996948242
"1926",93.9599990844727
"1927",93.6500015258789
"1928",93.3499984741211
"1929",93.8600006103516
"1930",93.879997253418
"1931",94.5500030517578
"1932",95.9599990844727
"1933",92.879997253418
"1934",95.5400009155273
"1935",94.4499969482422
"1936",93.2900009155273
"1937",92.6600036621094
"1938",92.75
"1939",91.6699981689453
"1940",92.8300018310547
"1941",92.2699966430664
"1942",92.9199981689453
"1943",94.879997253418
"1944",94.4199981689453
"1945",93.0699996948242
"1946",92.4100036621094
"1947",91.5199966430664
"1948",91.5599975585938
"1949",92.8000030517578
"1950",92.5299987792969
"1951",93.5400009155273
"1952",94.5699996948242
"1953",91.1600036621094
"1954",90.7300033569336
"1955",91.0100021362305
"1956",89.7399978637695
"1957",90.3399963378906
"1958",88.8499984741211
"1959",87.3099975585938
"1960",85.7699966430664
"1961",85.8199996948242
"1962",85.7399978637695
"1963",81.8399963378906
"1964",81.7799987792969
"1965",82.6999969482422
"1966",82.75
"1967",82.7099990844727
"1968",82.8099975585938
"1969",80.5199966430664
"1970",82.0899963378906
"1971",81.0100021362305
"1972",81
"1973",81.4199981689453
"1974",82.1999969482422
"1975",81.120002746582
"1976",80.5400009155273
"1977",78.7799987792969
"1978",77.1900024414062
"1979",78.6800003051758
"1980",77.9100036621094
"1981",78.6500015258789
"1982",77.4000015258789
"1983",77.9400024414062
"1984",77.1800003051758
"1985",74.2099990844727
"1986",75.8199996948242
"1987",75.6399993896484
"1988",74.6100006103516
"1989",74.5800018310547
"1990",75.5800018310547
"1991",76.5100021362305
"1992",75.7799987792969
"1993",74.0899963378906
"1994",73.6900024414062
"1995",66.1500015258789
"1996",69
"1997",66.879997253418
"1998",67.379997253418
"1999",66.8099975585938
"2000",65.8399963378906
"2001",63.0499992370605
"2002",63.8199996948242
"2003",60.939998626709
"2004",59.9500007629395
"2005",57.810001373291
"2006",55.9099998474121
"2007",55.9300003051758
"2008",56.4700012207031
"2009",54.1100006103516
"2010",56.5200004577637
"2011",55.2599983215332
"2012",57.1199989318848
"2013",55.8400001525879
"2014",54.7299995422363
"2015",53.6100006103516
"2016",54.1199989318848
"2017",53.2700004577637
"2018",52.689998626709
"2019",50.0400009155273
"2020",47.9300003051758
"2021",48.6500015258789
"2022",48.7900009155273
"2023",48.3600006103516
"2024",46.0699996948242
"2025",45.8899993896484
"2026",48.4799995422363
"2027",46.25
"2028",48.689998626709
"2029",46.3899993896484
"2030",47.7799987792969
"2031",46.310001373291
"2032",45.5900001525879
"2033",45.1500015258789
"2034",46.2299995422363
"2035",44.4500007629395
"2036",44.5299987792969
"2037",48.2400016784668
"2038",49.5699996948242
"2039",53.0499992370605
"2040",48.4500007629395
"2041",50.4799995422363
"2042",51.689998626709
"2043",52.8600006103516
"2044",50.0200004577637
"2045",48.8400001525879
"2046",51.2099990844727
"2047",52.7799987792969
"2048",53.5299987792969
"2049",52.1399993896484
"2050",51.1599998474121
"2051",50.3400001525879
"2052",49.4500007629395
"2053",49.2799987792969
"2054",50.9900016784668
"2055",48.1699981689453
"2056",49.7599983215332
"2057",49.5900001525879
"2058",50.5200004577637
"2059",51.5299987792969
"2060",50.7599983215332
"2061",49.6100006103516
"2062",50
"2063",48.2900009155273
"2064",48.1699981689453
"2065",47.0499992370605
"2066",44.8400001525879
"2067",43.8800010681152
"2068",43.4599990844727
"2069",44.6599998474121
"2070",43.9599990844727
"2071",45.7200012207031
"2072",47.4500007629395
"2073",47.5099983215332
"2074",49.2099990844727
"2075",51.4300003051758
"2076",48.8699989318848
"2077",48.6800003051758
"2078",47.5999984741211
"2079",50.0900001525879
"2080",49.1399993896484
"2081",52.1399993896484
"2082",53.9799995422363
"2083",50.4199981689453
"2084",50.7900009155273
"2085",51.6399993896484
"2086",51.9099998474121
"2087",53.2900009155273
"2088",56.3899993896484
"2089",56.7099990844727
"2090",55.7400016784668
"2091",56.3800010681152
"2092",55.2599983215332
"2093",56.1599998474121
"2094",57.7400016784668
"2095",57.1500015258789
"2096",56.9900016784668
"2097",57.060001373291
"2098",58.5800018310547
"2099",59.6300010681152
"2100",59.1500015258789
"2101",58.9300003051758
"2102",60.4000015258789
"2103",60.9300003051758
"2104",58.939998626709
"2105",59.3899993896484
"2106",59.25
"2107",60.75
"2108",60.5
"2109",59.8800010681152
"2110",59.689998626709
"2111",59.4300003051758
"2112",57.2599983215332
"2113",58.9799995422363
"2114",60.7200012207031
"2115",59.7200012207031
"2116",58.0299987792969
"2117",57.5099983215332
"2118",57.6800003051758
"2119",60.2999992370605
"2120",60.2000007629395
"2121",61.2599983215332
"2122",59.6399993896484
"2123",58
"2124",59.1300010681152
"2125",58.1399993896484
"2126",60.1399993896484
"2127",61.4300003051758
"2128",60.7700004577637
"2129",59.9599990844727
"2130",59.5200004577637
"2131",59.9700012207031
"2132",59.9199981689453
"2133",60.4500007629395
"2134",59.6100006103516
"2135",59.6800003051758
"2136",61.0099983215332
"2137",60.2700004577637
"2138",59.7000007629395
"2139",59.6300010681152
"2140",58.3300018310547
"2141",59.4700012207031
"2142",56.9599990844727
"2143",56.9300003051758
"2144",52.5299987792969
"2145",52.3300018310547
"2146",51.6500015258789
"2147",52.7799987792969
"2148",52.7400016784668
"2149",52.2000007629395
"2150",53.0400009155273
"2151",51.4099998474121
"2152",50.9099998474121
"2153",50.8899993896484
"2154",50.1500015258789
"2155",50.3600006103516
"2156",49.189998626709
"2157",48.4500007629395
"2158",48.1399993896484
"2159",47.3899993896484
"2160",47.9799995422363
"2161",48.7900009155273
"2162",48.5200004577637
"2163",47.1199989318848
"2164",45.1699981689453
"2165",45.7400016784668
"2166",45.1500015258789
"2167",44.6599998474121
"2168",43.8699989318848
"2169",44.9599990844727
"2170",43.0800018310547
"2171",43.2999992370605
"2172",42.2299995422363
"2173",42.5
"2174",41.8699989318848
"2175",42.6199989318848
"2176",40.7999992370605
"2177",41.1399993896484
"2178",40.4500007629395
"2179",38.2400016784668
"2180",39.310001373291
"2181",38.5999984741211
"2182",42.560001373291
"2183",45.2200012207031
"2184",49.2000007629395
"2185",45.4099998474121
"2186",46.25
"2187",46.75
"2188",46.0499992370605
"2189",45.939998626709
"2190",44.1500015258789
"2191",45.9199981689453
"2192",44.6300010681152
"2193",44
"2194",44.5900001525879
"2195",47.1500015258789
"2196",46.9000015258789
"2197",44.6800003051758
"2198",46.6800003051758
"2199",45.8300018310547
"2200",44.4799995422363
"2201",44.9099998474121
"2202",45.7000007629395
"2203",44.4300003051758
"2204",45.2299995422363
"2205",45.0900001525879
"2206",44.7400016784668
"2207",45.5400009155273
"2208",46.2599983215332
"2209",48.5299987792969
"2210",47.810001373291
"2211",49.4300003051758
"2212",49.6300010681152
"2213",47.0999984741211
"2214",46.6599998474121
"2215",46.6399993896484
"2216",46.3800010681152
"2217",47.2599983215332
"2218",45.8899993896484
"2219",45.5499992370605
"2220",45.2000007629395
"2221",45.3800010681152
"2222",44.5999984741211
"2223",43.9799995422363
"2224",43.2000007629395
"2225",45.939998626709
"2226",46.060001373291
"2227",46.5900001525879
"2228",46.1399993896484
"2229",47.9000015258789
"2230",46.3199996948242
"2231",45.2000007629395
"2232",44.2900009155273
"2233",43.8699989318848
"2234",44.2099990844727
"2235",42.9300003051758
"2236",41.75
"2237",40.7400016784668
"2238",41.7400016784668
"2239",40.6699981689453
"2240",40.75
"2241",40.5400009155273
"2242",40.3899993896484
"2243",41.75
"2244",42.8699989318848
"2245",43.0400009155273
"2246",41.7099990844727
"2247",41.6500015258789
"2248",41.8499984741211
"2249",39.939998626709
"2250",41.0800018310547
"2251",39.9700012207031
"2252",37.6500015258789
"2253",37.5099983215332
"2254",37.1599998474121
"2255",36.7599983215332
"2256",35.6199989318848
"2257",36.310001373291
"2258",37.3499984741211
"2259",35.5200004577637
"2260",34.9500007629395
"2261",34.7299995422363
"2262",34.7400016784668
"2263",36.1399993896484
"2264",37.5
"2265",38.0999984741211
"2266",36.810001373291
"2267",37.8699989318848
"2268",36.5999984741211
"2269",37.0400009155273
"2270",36.7599983215332
"2271",35.9700012207031
"2272",33.9700012207031
"2273",33.2700004577637
"2274",33.1599998474121
"2275",31.4099998474121
"2276",30.4400005340576
"2277",30.4799995422363
"2278",31.2000007629395
"2279",29.4200000762939
"2280",NA
"2281",28.4599990844727
"2282",26.5499992370605
"2283",29.5300006866455
"2284",32.189998626709
"2285",30.3400001525879
"2286",31.4500007629395
"2287",32.2999992370605
"2288",33.2200012207031
"2289",33.6199989318848
"2290",31.6200008392334
"2291",29.8799991607666
"2292",32.2799987792969
"2293",31.7199993133545
"2294",30.8899993896484
"2295",29.6900005340576
"2296",27.9400005340576
"2297",27.4500007629395
"2298",26.2099990844727
"2299",29.4400005340576
"2300",NA
"2301",29.0400009155273
"2302",30.6599998474121
"2303",30.7700004577637
"2304",29.6399993896484
"2305",31.4799995422363
"2306",31.8700008392334
"2307",32.1500015258789
"2308",33.0699996948242
"2309",32.7799987792969
"2310",33.75
"2311",34.4000015258789
"2312",34.6599998474121
"2313",34.5699996948242
"2314",35.9199981689453
"2315",37.9000015258789
"2316",36.5
"2317",38.2900009155273
"2318",37.8400001525879
"2319",38.5
"2320",37.1800003051758
"2321",36.3400001525879
"2322",38.4599990844727
"2323",40.2000007629395
"2324",39.439998626709
"2325",39.9099998474121
"2326",41.4500007629395
"2327",39.7900009155273
"2328",39.4599990844727
"2329",39.3899993896484
"2330",38.2799987792969
"2331",38.3199996948242
"2332",38.3400001525879
"2333",36.7900009155273
"2334",35.7000007629395
"2335",35.8899993896484
"2336",37.75
"2337",37.2599983215332
"2338",39.7200012207031
"2339",40.3600006103516
"2340",42.1699981689453
"2341",41.7599983215332
"2342",41.5
"2343",40.3600006103516
"2344",39.7799987792969
"2345",41.0800018310547
"2346",42.6300010681152
"2347",43.1800003051758
"2348",43.7299995422363
"2349",42.6399993896484
"2350",44.0400009155273
"2351",45.3300018310547
"2352",46.0299987792969
"2353",45.9199981689453
"2354",44.7799987792969
"2355",43.6500015258789
"2356",43.7799987792969
"2357",44.3199996948242
"2358",44.6599998474121
"2359",43.439998626709
"2360",44.6599998474121
"2361",46.2299995422363
"2362",46.7000007629395
"2363",46.2099990844727
"2364",47.7200012207031
"2365",48.310001373291
"2366",48.189998626709
"2367",48.1599998474121
"2368",47.75
"2369",48.0800018310547
"2370",48.6199989318848
"2371",49.560001373291
"2372",49.4799995422363
"2373",49.3300018310547
"2374",49.0999984741211
"2375",49.0099983215332
"2376",49.1699981689453
"2377",48.6199989318848
"2378",49.689998626709
"2379",50.3600006103516
"2380",51.2299995422363
"2381",50.560001373291
"2382",49.0699996948242
"2383",48.8800010681152
"2384",48.4900016784668
"2385",48.0099983215332
"2386",46.2099990844727
"2387",47.9799995422363
"2388",49.3699989318848
"2389",48.8499984741211
"2390",49.1300010681152
"2391",50.1100006103516
"2392",47.6399993896484
"2393",46.3300018310547
"2394",47.8499984741211
"2395",49.8800010681152
"2396",48.3300018310547
"2397",48.9900016784668
"2398",46.5999984741211
"2399",47.4300003051758
"2400",45.1399993896484
"2401",45.4099998474121
"2402",44.7599983215332
"2403",46.7999992370605
"2404",44.75
"2405",45.6800003051758
"2406",45.9500007629395
"2407",45.2400016784668
"2408",44.6500015258789
"2409",44.939998626709
"2410",44.75
"2411",44.189998626709
"2412",43.1300010681152
"2413",42.9199981689453
"2414",41.9199981689453
"2415",41.1399993896484
"2416",41.5999984741211
"2417",40.060001373291
"2418",39.5099983215332
"2419",40.8300018310547
"2420",41.9300003051758
"2421",41.7999992370605
"2422",43.0200004577637
"2423",42.7700004577637
"2424",41.7099990844727
"2425",43.4900016784668
"2426",44.4900016784668
"2427",45.7400016784668
"2428",46.5800018310547
"2429",46.7900009155273
"2430",48.2200012207031
"2431",48.5200004577637
"2432",47.0499992370605
"2433",48.0999984741211
"2434",46.7700004577637
"2435",47.3300018310547
"2436",47.6399993896484
"2437",46.9799995422363
"2438",46.3499984741211
"2439",44.7000007629395
"2440",43.1599998474121
"2441",44.439998626709
"2442",44.8300018310547
"2443",45.5
"2444",47.6199989318848
"2445",45.8800010681152
"2446",46.2900009155273
"2447",44.9000015258789
"2448",43.5800018310547
"2449",43.9099998474121
"2450",43.0299987792969
"2451",43.2999992370605
"2452",43.439998626709
"2453",45.3400001525879
"2454",46.3199996948242
"2455",44.4799995422363
"2456",45.9300003051758
"2457",44.6699981689453
"2458",47.0499992370605
"2459",47.8300018310547
"2460",48.2400016784668
"2461",48.810001373291
"2462",48.689998626709
"2463",49.8300018310547
"2464",50.439998626709
"2465",49.810001373291
"2466",50.7900009155273
"2467",50.1800003051758
"2468",50.439998626709
"2469",50.3499984741211
"2470",49.939998626709
"2471",50.2900009155273
"2472",51.5999984741211
"2473",50.4300003051758
"2474",50.8499984741211
"2475",50.5200004577637
"2476",49.9599990844727
"2477",49.1800003051758
"2478",49.7200012207031
"2479",48.7000007629395
"2480",46.8600006103516
"2481",46.6699981689453
"2482",45.3400001525879
"2483",44.6599998474121
"2484",44.0699996948242
"2485",44.8899993896484
"2486",44.9799995422363
"2487",45.2700004577637
"2488",44.6599998474121
"2489",43.3199996948242
"2490",45.810001373291
"2491",45.5699996948242
"2492",45.4199981689453
"2493",45.689998626709
"2494",47.4900016784668
"2495",48.0299987792969
"2496",47.9599990844727
"2497",46.060001373291
"2498",47.0800018310547
"2499",45.2299995422363
